id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2018-1033914,2018-07-10,1,Vente en l'état futur d'achèvement,186900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0331,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,250.0,1.083549,49.391738,000BP
2018-1033504,2018-06-28,1,Vente en l'état futur d'achèvement,186900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0351,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,487.0,1.083982,49.391639,000BP
2018-1033504,2018-06-28,1,Vente en l'état futur d'achèvement,186900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0347,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,243.0,1.083825,49.391793,000BP
2018-1033464,2018-06-28,1,Vente en l'état futur d'achèvement,182900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0337,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,191.0,1.084602,49.391657,000BP
2018-1033456,2018-06-28,1,Vente en l'état futur d'achèvement,182900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0336,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,190.0,1.084673,49.391735,000BP
2018-1033319,2018-06-22,1,Vente en l'état futur d'achèvement,184900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0351,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,487.0,1.083982,49.391639,000BP
2018-1033319,2018-06-22,1,Vente en l'état futur d'achèvement,184900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0343,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,189.0,1.083955,49.391492,000BP
2018-1033313,2018-06-22,1,Vente en l'état futur d'achèvement,183900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0351,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,487.0,1.083982,49.391639,000BP
2018-1033313,2018-06-22,1,Vente en l'état futur d'achèvement,183900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0350,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,207.0,1.084276,49.391627,000BP
2018-1033010,2018-06-11,1,Vente en l'état futur d'achèvement,185900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0329,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,204.0,1.083283,49.391777,000BP
2018-1032986,2018-06-11,1,Vente,184900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0351,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,487.0,1.083982,49.391639,000BP
2018-1032986,2018-06-11,1,Vente,184900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0342,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,190.0,1.084069,49.391435,000BP
2018-1032990,2018-06-01,1,Vente en l'état futur d'achèvement,185900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0330,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,211.0,1.083398,49.391739,000BP
2018-1032944,2018-06-01,1,Vente,184900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0351,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,487.0,1.083982,49.391639,000BP
2018-1032944,2018-06-01,1,Vente,184900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0341,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,188.0,1.084206,49.391395,000BP
2018-1032810,2018-05-29,1,Vente,188900.0,,None,LE BOIS FOURNEAU,B001,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0335,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,265.0,1.084787,49.391847,000BP
2018-1032579,2018-05-18,1,Vente,123000.0,1.0,None,RUE GENEVIEVE DE GAULLE,0995,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0193,None,None,309,,None,None,None,None,None,None,None,None,1,2,Appartement,60.0,3.0,None,None,None,None,,1.086425,49.38867,000BP
2018-1032579,2018-05-18,1,Vente,123000.0,1.0,None,RUE GENEVIEVE DE GAULLE,0995,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0193,None,None,433,,None,None,None,None,None,None,None,None,1,3,Dépendance,,0.0,None,None,None,None,,1.086425,49.38867,000BP
2018-1032579,2018-05-18,1,Vente,123000.0,1.0,None,RUE GENEVIEVE DE GAULLE,0995,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0193,None,None,434,,None,None,None,None,None,None,None,None,1,3,Dépendance,,0.0,None,None,None,None,,1.086425,49.38867,000BP
2018-1032803,2018-05-15,1,Vente,47770.0,129.0,None,RUE DU CHAMP DES BRUYERES,0429,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0316,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,566.0,1.083865,49.390215,000BP
2018-1032777,2018-05-15,1,Vente,43044.0,117.0,None,RUE DU CHAMP DES BRUYERES,0429,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0322,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,510.0,1.084362,49.390762,000BP
2018-1032323,2018-04-24,1,Vente,94000.0,1.0,None,RUE GENEVIEVE DE GAULLE,0995,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0193,None,None,211,42.04,None,None,None,None,None,None,None,None,1,2,Appartement,41.0,2.0,None,None,None,None,,1.086425,49.38867,000BP
2018-1032323,2018-04-24,1,Vente,94000.0,1.0,None,RUE GENEVIEVE DE GAULLE,0995,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0193,None,None,455,,None,None,None,None,None,None,None,None,1,3,Dépendance,,0.0,None,None,None,None,,1.086425,49.38867,000BP
2018-1031054,2018-02-13,1,Vente,40533.0,131.0,None,RUE DU CHAMP DES BRUYERES,0429,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0315,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,452.0,1.083765,49.390185,000BP
2018-1030794,2018-01-19,1,Vente,255000.0,,None,RUE DES CATELIERS,0420,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0323,None,1,None,,None,None,None,None,None,None,None,None,0,None,None,,,None,None,None,None,,1.080318,49.388866,000BP
2018-1030794,2018-01-19,1,Vente,255000.0,,None,RUE DES CATELIERS,0420,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0324,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,S,sols,None,None,792.0,1.080466,49.38871,000BP
2018-1030504,2018-01-16,1,Vente en l'état futur d'achèvement,160000.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0307,None,None,10,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084712,49.390321,000BP
2018-1030504,2018-01-16,1,Vente en l'état futur d'achèvement,160000.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0307,None,None,56,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084712,49.390321,000BP
2018-1030504,2018-01-16,1,Vente en l'état futur d'achèvement,160000.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0307,None,None,55,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084712,49.390321,000BP
2018-1030704,2018-01-15,1,Vente,188276.83,13.0,None,RUE DANIELLE CASANOVA,0576,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0227,None,None,None,,None,None,None,None,None,None,None,None,0,1,Maison,91.0,4.0,S,sols,None,None,261.0,1.08669,49.389921,000BP
2017-545474,2017-12-06,1,Vente,70000.0,145.0,None,RUE DU CHAMP DES BRUYERES,0429,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0283,None,None,None,,None,None,None,None,None,None,None,None,0,None,None,,,AB,Terrain à bâtir,None,None,782.0,1.08285,49.388892,000BP
2017-544708,2017-10-18,1,Vente en l'état futur d'achèvement,146754.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,8,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2017-544708,2017-10-18,1,Vente en l'état futur d'achèvement,146754.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,110,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2017-543941,2017-08-29,1,Vente,194000.0,6.0,None,RUE PABLO NERUDA,1808,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0095,None,None,None,,None,None,None,None,None,None,None,None,0,1,Maison,77.0,4.0,S,sols,None,None,260.0,1.088843,49.388912,000BP
2017-543160,2017-07-17,1,Vente en l'état futur d'achèvement,130000.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,16,56.9,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2017-543160,2017-07-17,1,Vente en l'état futur d'achèvement,130000.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,103,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2017-543161,2017-07-17,1,Vente en l'état futur d'achèvement,131000.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,18,59.1,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2017-543161,2017-07-17,1,Vente en l'état futur d'achèvement,131000.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,101,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2017-543044,2017-07-12,1,Vente en l'état futur d'achèvement,121816.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,14,59.1,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2017-543044,2017-07-12,1,Vente en l'état futur d'achèvement,121816.0,,None,None,None,None,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BP0308,None,None,105,,None,None,None,None,None,None,None,None,1,None,None,,,None,None,None,None,,1.084538,49.389832,000BP
2022-361548,2022-06-23,1,Vente,145000.0,50.0,None,RUE DU MADRILLET,1580,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0204,None,None,None,None,None,None,None,None,None,None,None,None,0,1,Maison,55.0,3.0,S,sols,None,None,245.0,1.072728,49.392289,000BR
2022-361548,2022-06-23,1,Vente,145000.0,50.0,None,RUE DU MADRILLET,1580,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0204,None,None,None,None,None,None,None,None,None,None,None,None,0,3,Dépendance,,0.0,S,sols,None,None,245.0,1.072728,49.392289,000BR
2022-361548,2022-06-23,1,Vente,145000.0,50.0,None,RUE DU MADRILLET,1580,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0204,None,None,None,None,None,None,None,None,None,None,None,None,0,3,Dépendance,,0.0,S,sols,None,None,245.0,1.072728,49.392289,000BR
2022-359624,2022-03-24,1,Vente,470000.0,9015.0,None,RUE DE LA CHENAIE,460,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0012,None,None,None,None,None,None,None,None,None,None,None,None,0,4,Local industriel. commercial ou assimilé,1250.0,0.0,S,sols,None,None,3375.0,1.078085,49.388497,000BR
2020-1066017,2020-11-30,1,Vente,298000.0,38.0,None,RUE JEAN HENRI FABRE,1285,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0145,None,None,None,None,None,None,None,None,None,None,None,None,0,1,Maison,193.0,5.0,AG,terrains d'agrément,None,None,589.0,1.069504,49.389109,000BR
2020-1066017,2020-11-30,1,Vente,298000.0,38.0,None,RUE JEAN HENRI FABRE,1285,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0145,None,None,None,None,None,None,None,None,None,None,None,None,0,1,Maison,193.0,5.0,S,sols,None,None,500.0,1.069504,49.389109,000BR
2019-1116404,2019-09-20,2,Vente,45000.0,50.0,None,RUE DU MADRILLET,1580,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0205,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,,,S,sols,None,None,341.0,1.072598,49.392258,000BR
2019-1111745,2019-01-05,1,Vente,105000.0,8000.0,None,RUE DES CATELIERS,420,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0201,None,None,None,None,None,None,None,None,None,None,None,None,0,2,Appartement,110.0,5.0,S,sols,None,None,272.0,1.072006,49.390129,000BR
2019-1111745,2019-01-05,1,Vente,105000.0,,None,AV MARYSE BASTIE,1640,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0202,None,1,None,None,None,None,None,None,None,None,None,None,0,None,None,,,None,None,None,None,,1.07205,49.390175,000BR
2018-1035135,2018-09-14,1,Vente,115000.0,1.0,None,AV DE LA MARE AUX DAIMS,1602,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0200,None,None,None,None,None,None,None,None,None,None,None,None,0,2,Appartement,100.0,5.0,S,sols,None,None,300.0,1.072054,49.390213,000BR
2018-1035135,2018-09-14,1,Vente,115000.0,,None,RUE DE LA FERME,850,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0199,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,,,S,sols,None,None,3.0,1.072286,49.390208,000BR
2018-1035135,2018-09-14,1,Vente,115000.0,,None,AV MARYSE BASTIE,1640,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BR0202,None,2,None,None,None,None,None,None,None,None,None,None,0,None,None,,,None,None,None,None,,1.07205,49.390175,000BR
2022-359835,2022-03-18,1,Vente,115000.0,9001.0,None,IMMEUBLE ATLANTIDE,A651,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0402,None,None,23,103.35,None,None,None,,None,None,None,None,1,2,Appartement,110.0,6.0,None,None,None,None,,1.071577,49.393501,000BS
2022-359835,2022-03-18,1,Vente,115000.0,9001.0,None,IMMEUBLE ATLANTIDE,A651,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0402,None,None,181,,None,None,None,,None,None,None,None,1,3,Dépendance,,0.0,None,None,None,None,,1.071577,49.393501,000BS
2022-359041,2022-01-18,1,Vente,181300.0,4.0,None,ALL DU CLOS MAJORELLE,0517,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0616,None,None,None,,None,None,None,,None,None,None,None,0,1,Maison,83.0,4.0,S,sols,None,None,97.0,1.06889,49.391763,000BS
2022-359041,2022-01-18,1,Vente,181300.0,4.0,None,ALL DU CLOS MAJORELLE,0517,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0630,None,None,None,,None,None,None,,None,None,None,None,0,3,Dépendance,,0.0,S,sols,None,None,12.0,1.068805,49.391922,000BS
2022-359041,2022-01-18,1,Vente,181300.0,1.0,None,ALL DU CLOS MAJORELLE,0517,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0642,None,None,None,,None,None,None,,None,None,None,None,0,3,Dépendance,,0.0,S,sols,None,None,13.0,1.068709,49.392102,000BS
2022-359041,2022-01-18,1,Vente,181300.0,1.0,None,ALL DU CLOS MAJORELLE,0517,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0628,None,4,None,,None,None,None,,None,None,None,None,0,None,None,,,None,None,None,None,,1.068508,49.391816,000BS
2021-1183132,2021-09-23,1,Vente,62300.0,9001.0,None,IMMEUBLE ATLANTIDE,A651,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0402,None,None,95,,None,None,None,,None,None,None,None,1,2,Appartement,83.0,4.0,None,None,None,None,,1.071577,49.393501,000BS
2021-1183132,2021-09-23,1,Vente,62300.0,9001.0,None,IMMEUBLE ATLANTIDE,A651,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0402,None,None,219,,None,None,None,,None,None,None,None,1,3,Dépendance,,0.0,None,None,None,None,,1.071577,49.393501,000BS
2021-1183216,2021-09-13,1,Vente,176000.0,8.0,None,RUE HECTOR BERLIOZ,1110,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0076,None,None,None,,None,None,None,,None,None,None,None,0,1,Maison,95.0,5.0,S,sols,None,None,795.0,1.060618,49.394682,000BS
2021-1183377,2021-09-13,1,Vente,410000.0,10.0,None,RES DU ROUVRAY 1,A751,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0270,None,None,None,,None,None,None,,None,None,None,None,0,1,Maison,108.0,4.0,S,sols,None,None,2073.0,1.063144,49.390904,000BS
2021-1183216,2021-09-13,1,Vente,176000.0,8.0,None,RUE HECTOR BERLIOZ,1110,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0076,None,None,None,,None,None,None,,None,None,None,None,0,3,Dépendance,,0.0,S,sols,None,None,795.0,1.060618,49.394682,000BS
2021-1183377,2021-09-13,1,Vente,410000.0,,None,AV MARYSE BASTIE,1640,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0267,None,None,None,,None,None,None,,None,None,None,None,0,None,None,,,S,sols,None,None,4388.0,1.06409,49.391015,000BS
2021-1183377,2021-09-13,1,Vente,410000.0,,None,AV MARYSE BASTIE,1640,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0268,None,None,None,,None,None,None,,None,None,None,None,0,None,None,,,S,sols,None,None,827.0,1.063726,49.39081,000BS
2021-1181949,2021-07-30,1,Vente,384000.0,1.0,None,RUE MARIE MARVINGT,1617,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0529,None,None,None,,None,None,None,,None,None,None,None,0,1,Maison,114.0,3.0,S,sols,None,None,506.0,1.065836,49.392018,000BS
2021-1181790,2021-07-23,1,Vente,400000.0,26.0,None,RUE JEAN HENRI FABRE,1285,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0242,None,None,None,,None,None,None,,None,None,None,None,0,1,Maison,250.0,6.0,AG,terrains d'agrément,None,None,1352.0,1.067123,49.389567,000BS
2021-1181790,2021-07-23,1,Vente,400000.0,26.0,None,RUE JEAN HENRI FABRE,1285,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0242,None,None,None,,None,None,None,,None,None,None,None,0,1,Maison,250.0,6.0,S,sols,None,None,566.0,1.067123,49.389567,000BS
2021-1180690,2021-06-02,1,Vente,73000.0,9001.0,None,IMMEUBLE ATLANTIDE,A651,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0402,None,None,106,94.23,None,None,None,,None,None,None,None,1,2,Appartement,100.0,5.0,None,None,None,None,,1.071577,49.393501,000BS
2021-1180690,2021-06-02,1,Vente,73000.0,9001.0,None,IMMEUBLE ATLANTIDE,A651,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0402,None,None,227,,None,None,None,,None,None,None,None,1,3,Dépendance,,0.0,None,None,None,None,,1.071577,49.393501,000BS
2021-1180391,2021-05-31,1,Vente,3480000.0,63.0,None,AV DES CANADIENS,0380,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0359,None,None,None,,None,None,None,,None,None,None,None,0,4,Local industriel. commercial ou assimilé,586.0,0.0,S,sols,None,None,1986.0,1.059434,49.393091,000BS
2021-1180391,2021-05-31,1,Vente,3480000.0,63.0,None,AV DES CANADIENS,0380,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0431,None,None,None,,None,None,None,,None,None,None,None,0,None,None,,,S,sols,None,None,743.0,1.059639,49.393477,000BS
2021-1180391,2021-05-31,1,Vente,3480000.0,63.0,None,AV DES CANADIENS,0380,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0484,None,None,None,,None,None,None,,None,None,None,None,0,None,None,,,S,sols,None,None,300.0,1.059257,49.393259,000BS
2021-1180860,2021-05-28,1,Vente,375000.0,9.0,None,RES DU ROUVRAY 1,A751,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0269,None,None,None,,None,None,None,,None,None,None,None,0,1,Maison,129.0,4.0,S,sols,None,None,1765.0,1.062906,49.39063,000BS
2021-1180860,2021-05-28,1,Vente,375000.0,,None,AV MARYSE BASTIE,1640,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0267,None,None,None,,None,None,None,,None,None,None,None,0,None,None,,,S,sols,None,None,4388.0,1.06409,49.391015,000BS
2021-1180860,2021-05-28,1,Vente,375000.0,,None,AV MARYSE BASTIE,1640,76800,76575,Saint-Étienne-du-Rouvray,76,None,None,76575000BS0268,None,None,None,,None,None,None,,None,None,None,None,0,None,None,,,S,sols,None,None,827.0,1.063726,49.39081,000BS
